codigo_bapin_id,codigo_bapin_desc,ultima_actualizacion_fecha
121404,"CONSERVACION MEJORATIVA, RUTA NAC. 151, Tramo: ACC. CIPOLETTI - LTE/LA PAMPA, Sección: KM. 3,40 - KM. 109,10, PROVINCIA DE RÍO NEGRO",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
121410,"SISTEMA MODULAR DE MANTENIMIENTO, RUTA NAC. N° 76, Tramo: VINCHINA - LTE. CON CHILE, Seción: KM. 179,59 - KM. 377,21, PROVINCIA DE LA RIOJA",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
121411,"SISTEMA MODULAR DE MANTENIMIENTO, RUTA NAC. N°  188, Tramo: EMP. R.N.N° 33 - INT. R.N. N° 35, Seción: KM. 360,950 - KM. 478,900, PROVINCIA DE BS. AS. Y LA PAMPA",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
121412,"SISTEMA MODULAR DE MANTENIMIENTO, RUTA NAC. N° 188, Tramo: SAN NICOLAS - PERGAMINO, Seción: KM. 2,00 - KM. 71,87, PROVINCIA DE BS. AS.",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
121414,"OBRA DE CONSERVACIÓN MEJORATIVA, RUTA NAC. N° 188, Tramo: JUNIN - GRAL. VILLEGAS, Sección: KM. 163,900 - 360,950, PROVINCIA DE BS. AS.",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
121415,"SISTEMA MODULAR DE MANTENIMIENTO, RUTA NAC. N° 3, Tramo: EMP. R.P. N° 21 - CAÑUELAS, Seción: KM. 29,000 64,000, PROVINCIA DE BS. AS.",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
121416,"Señalamiento Horizontal. Rutas Nacionales, Provincias: SANTA FE, CORRIENTES, MISIONES y ENTRE RIOS",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
121417,"Señalamiento Horizontal. Rutas Nacionales, Provincias:TUCUMAN, SALTA, JUJUY, CATAMARCA, CHACO, FORMOSA",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
121418,"Señalamiento Horizontal. Rutas Nacionales, Provincias:CHUBUT, BAHIA BLANCA, RIO NEGRO, SANTA CRUZ, TIERRA DEL FUEGO",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
121419,"CONSERVACIÓN MEJORATIVA: Ruta Nacional N° 25, Tramo: LAS PLUMAS - PASO DE INDIOS, Secc: Km. 234,12 - Km. 313,52 , Provincia de CHUBUT.",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
121420,"Señalamiento Horizontal. Rutas Nacionales, Provincias: BUENOS AIRES, MENDOZA, NEUQUEN, SAN LUIS, LA PAMPA",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
121421,"Señalamiento Horizontal. Rutas Nacionales, Provincias: CORDOBA, LA RIOJA, SAN JUAN, SANTIAGO DEL ESTERO",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
121426,"SISTEMA MODULAR DE MANTENIMIENTO:  Ruta: 242,  Tramo: LAS LAJAS - LTE. CHILE PO. P. HACHADO,  Secc: KM. 0,00 (EMP. RN 40) - KM. 58,84 (PO. PINO HACHADO) ,  Prov: NEUQUEN",Última actualización del ejercicio 2025: 26 Marzo 2025.
121427,"SISTEMA MODULAR DE MANTENIMIENTO:  Ruta 003-Tramo: S.A. OESTE RN N°251 - EMP. RP SECUND. N°61, Secc: KM. 1139,17 (EMP. RN N°251) - KM. 1180,00 // Ruta 251-Tramo:EMP. RN N°22 - EMP. RN N°3 SAN A. OESTE, Secc: KM. 0,00 (EMP. RN N°22) - KM. 204,45 (EMP. RN N°3 SAN A. OESTE) ,  Prov: RÍO NEGRO",Última actualización del ejercicio 2025: 26 Marzo 2025.
121430,"CONSERVACION MEJORATIVA: Ruta Nacional Nº 3, Tramo: Empalme Ruta Provincial N° 27 - Límite Chubut/Santa Cruz, Sección: Km. 1.822,20 – Km 1.842,77, Provincia: Chubut",Última actualización del ejercicio 2025: 26 Marzo 2025.
121433,"SISTEMA MODULAR DE MANTENIMIENTO, RUTA NAC. N° 60, Tramo: TINOGASTA - LA GRUTA, Seción: KM1324,22 – KM1547,49, PROVINCIA DE CATAMARCA",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
121439,"CONSERVAC. MEJORATIVA:  Ruta: 1S40,  Tramo: EMP. R.P. N° 6 - EMP. R.N. N° 40 (EX R.N. N° 258),  Secc: Km. 200,09 (EMP. R.P. N° 6) - Km. 246,59 (PTE. RIO CHUBUT) ,  Prov: RÍO NEGRO y CHUBUT.",Última actualización del ejercicio 2025: 26 Marzo 2025.
121442,"Crema MALLA 236 - Obras de Recuperación y Mantenimiento en Rutas: RN I V09, Tramo:  Bell Ville - Pilar  -  Provincia de Córdoba",Última actualización del ejercicio 2025: 26 Marzo 2025.
121457,"Autopista RN 8 Pilar - Pergamino   Tramo: 2A   Sección: A° Grivas (Km 78,13) - A° de Giles (Km 104,37)   Construcción de Distribuidor Acceso Sur a San Antonio de Areco",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
121462,"Construcción y Repavimentación de la Duplicación de calzada, Ruta Nac.N° 3 - Autovía Rada Tilly - Caleta Olivia, Tramo II: km 1867,00 - km 1908,60, Provincia de Santa Cruz.",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
121471,Pavimentación RN 51 Tramo: S A de los Cobres - P° de Sico - Sección: Alto Chorrillos - Campo Amarillo -Prov. Salta,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
121488,"Crema MALLA 401B - Obras de Recuperación y Mantenimiento en Rutas: RN 0068, Tramo:  Talapampa- Río Ancho (Pte.) y Ruta RN 0051, Tramo: Aeropuerto El Aybal - Campo Quijano, Provincia de Salta  (BID 3050)",Última actualización del ejercicio 2025: 26 Marzo 2025.
121782,"Construcción y Repavimentación de la Duplicación de calzada, RN 3 - Autovía Rada Tilly - Caleta Olivia, Tramo I: km 1.843,30 - km 1.867,00, Pcias. del Chubut y Santa Cruz",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
121796,"Adquisición de equipos para el aprovechamiento de recursos energéticos renovables en el Instituto de Investigaciones Científicas y Técnicas para la Defensa, Villa Martelli, Buenos Aires",Última actualización del ejercicio 2025: 26 Marzo 2025.
122141,PROMEBA  - Provincia de Buenos Aires - Municipio Ensenada - Obra: Coninsa S.A.  Ensenada  Barrio Piria,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
122174,"Recuperación de 18 Helicópteros de corto y mediano alcance en el Área Material Quilmes, Quilmes - Provincia de Buenos Aires, Grupo Técnico 4, El Plumerillo – Provincia de Mendoza y Grupo Técnico 7, Moreno – Provincia de Buenos Aires",Última actualización del ejercicio 2025: 26 Marzo 2025.
122175,"Recuperación de 34 Aeronaves de Transporte de corto y mediano alcance en la II Brigada Aérea, Paraná - Provincia de Entre Ríos, IX Brigada Aérea, Comodoro Rivadavia - Provincia de Chubut, Área Material Quilmes, Quilmes - Provincia de Buenos Aires y en la Área Logística Córdoba, Córdoba - Provincia de Córdoba",Última actualización del ejercicio 2025: 26 Marzo 2025.
122186,Ampliación de la capacidad edilicia de viviendas de servicio para el personal del Ejército Argentino en CÓRDOBA (CÓRDOBA),Última actualización del ejercicio 2025: 26 Marzo 2025.
122291,"Modernización y Remoción de obsolescencias de 15 Aeronaves Tucano en Las Higueras, Provincia de Córdoba.",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
122435,Puesta En Valor Edificios Regional Conurbano II,Última actualización del ejercicio 2025: 26 Marzo 2025.
122439,Puesta En Valor Edificios Regional Norte (Tucuman),Última actualización del ejercicio 2025: 26 Marzo 2025.
122686,Obra Centro Provincial de Almacenamiento de Vacunas en Misiones,Última actualización del ejercicio 2025: 26 Marzo 2025.
122688,Obra Centro Provincial de Almacenamiento de Vacunas en San Luis,Última actualización del ejercicio 2025: 26 Marzo 2025.
122693,Obra Centro Provincial de Almacenamiento de Vacunas en La Pampa,Última actualización del ejercicio 2025: 26 Marzo 2025.
122695,Obra Centro Provincial de Almacenamiento de Vacunas en Río Negro,Última actualización del ejercicio 2025: 26 Marzo 2025.
122697,Obra Centro Provincial de Almacenamiento de Vacunas en Tierra del Fuego,Última actualización del ejercicio 2025: 26 Marzo 2025.
122699,Obra Centro Provincial de Almacenamiento de Vacunas en Santa Cruz,Última actualización del ejercicio 2025: 26 Marzo 2025.
122708,"Construcción de Autopista en Duplicación y Repavimentación de Calzada Existente, Ruta Nacional N° 34, Tramo: Emp. Ruta Nac. N° 66 – Acceso Norte a San Pedro, Provincia de Jujuy - GRUPO2 (BIRF 8810)",Última actualización del ejercicio 2025: 26 Marzo 2025.
122724,Construcción de Red de desagües cloacales y Construcción de planta de tratamiento- Alta Italia -La Pampa,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
122726,Construcción de Red de desagües cloacales y Construcción de planta de tratamiento - Jacinto Aráuz -La Pampa,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
122730,Construcción de Red de desagües cloacales y Construcción de  planta de tratamiento - Winifreda- La Pampa,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
122733,Ampliación Planta Depuradora Líquidos Cloacales - Rafaela - Santa Fé,Última actualización del ejercicio 2025: 26 Marzo 2025.
122734,Construcción de Nueva Planta Depuradora- Reconquista - Santa Fé,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
122742,Ampliación y optimización de subsistema cloacal Rawson y Planta de Tratamiento de Líquidos Cloacales - Cerrillo Barboza - San Juan,Última actualización del ejercicio 2025: 26 Marzo 2025.
122745,Mejoras en la capacidad de tratamiento y refuncionalización en Planta San Felipe - San Miguel de Tucumán - Tucumán,Última actualización del ejercicio 2025: 26 Marzo 2025.
122746,Construcción de Sistema de Redes Cloacales y Planta Depuradora de la ciudad de Pirané - Formosa,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
122747,Renovación de la red de agua potable 1° Etapa - Arata -La Pampa,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
122748,Renovación de la red de agua potable 2° Etapa - Caleufú - La Pampa,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
122760,Construcción nueva cisterna de 1.000 m  y Tanque elevado de 400 m  en Zona Sur - Provisión de Agua Potable- General Pico - La Pampa,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
122767,Adecuación red de distribución agua potable 2° Etapa - Provisión de Agua Potable - Villa Mira Sol - La Pampa,Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
122862,"Construcción 3º Piso Aulas - Módulo Vinculación - Sede Piñeyro, Universidad Nacional de Avellaneda, en la localidad de Avellaneda, Provincia de Buenos Aires",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
122864,"Pavimentación de Camino, Ruta Nacional N° 76 - Tramo: Quebrada Santo Domingo - Pircas Negras, Provincia de La Rioja",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
122868,"Construcción de Nuevo Camino de Montaña, Ruta Nacional N° 73, Tramo: Anguinán - Empalme Ruta Nacional N° 75, Sección II: KM 21.60 - Quebrada de la Horqueta, La Rioja",Última actualización del ejercicio 2024: 27 Diciembre 2024.Los datos consignados son provisorios hasta tanto se produzcan los cierres de cuenta y eventuales ajustes correspondientes al ejercicio 2024.
